"match_id","time","home_fault","card","away_fault"
243176,"88","","yellow card","Holtmann G."
243176,"90+6","","yellow card","Gjasula K."
261920,"13","Merida F.","yellow card",""
261920,"32","","yellow card","Roberto S."
261920,"37","","yellow card","de Jong F."
261920,"43","Llamas B.","yellow card",""
261920,"82","","yellow card","Pique G."
261920,"90+1","Moncayola J.","yellow card",""
261920,"90+4","","yellow card","Lenglet C."
261921,"12","Molina J.","yellow card",""
261921,"33","Arambarri M.","yellow card",""
261921,"89","Bergara M.","yellow card",""
261921,"89","","yellow card","Wakaso M."
261922,"63","","yellow card","Michel"
261922,"69","Postigo S.","yellow card",""
261922,"75","","yellow card","Guardiola S."
261922,"75","Vukcevic N.","yellow card",""
261923,"19","","yellow card","Mesa R."
261923,"49","Mandi A.","yellow card",""
261923,"68","","yellow card","Silva J."
261923,"83","Canales S.","yellow card",""
261923,"90+4","Fekir N.","yellow card",""
261923,"90+7","Carvalho W.","yellow card",""
271110,"8","Lens J.","yellow card",""
271110,"56","Tokoz D.","yellow card",""
271110,"59","","yellow card","Morozyuk M."
271110,"74","Ljajic A.","yellow card",""
271110,"90","N'Koudou G.","yellow card",""
271110,"90+4","Rebocho P.","yellow card",""
271113,"10","","yellow card","Bergdich Z."
271113,"19","Titi","yellow card",""
271113,"38","","yellow card","Lopes T."
271113,"66","Castro A.","yellow card",""
271113,"73","","red card","Lopes T."
271116,"58","","yellow card","Blanco G."
271116,"84","Jevtovic M.","yellow card",""
271116,"90","","yellow card","Boffin R."
271116,"90","Sahiner O.","yellow card",""
276268,"7","Cocalic E.","yellow card",""
276268,"33","Ceviker A.","yellow card",""
276268,"41","Keles K.","yellow card",""
276268,"69","","yellow card","Ulgun O."
276268,"71","Babacan A.","yellow card",""
276268,"90+3","Vrsajevic A.","yellow card",""
276269,"19","","yellow card","Kethevoama F."
276270,"19","Gultekin E.","yellow card",""
276270,"24","Celik O.","yellow card",""
276270,"33","Hatipoglu H.","red card",""
276270,"36","","yellow card","Sazdagi G."
276270,"37","Akdag I.","yellow card",""
276270,"90+4","Albayrak M.","yellow card",""
276275,"18","Altintas E.","yellow card",""
276275,"31","","yellow card","Wellington Ferreira N."
276275,"42","","yellow card","Ergun O."
276275,"65","","yellow card","Uysal M. A."
276275,"71","","red card","Wellington Ferreira N."
276275,"75","Fernandes V.","yellow card",""
276275,"90+7","","yellow card","Yilmaz I."
276275,"90+7","Suzen G.","yellow card",""
278710,"24","","yellow card","Dessena D."
278710,"30","","yellow card","Cistana A."
278710,"34","Silva An.","yellow card",""
278710,"39","","yellow card","Bisoli D."
278710,"55","Calabria D.","yellow card",""
278710,"65","Calhanoglu H.","yellow card",""
278710,"90+3","","yellow card","Tonali S."
278715,"40","","yellow card","Ghoulam F."
278715,"44","","yellow card","Di Lorenzo G."
278715,"52","Matuidi B.","yellow card",""
278715,"80","Alex Sandro","yellow card",""
278715,"83","Costa D.","yellow card",""
278715,"90+1","","yellow card","Elmas E."
224454,"28","","yellow card","Rose D."
224454,"32","","yellow card","Lamela E."
224454,"57","","yellow card","Eriksen C."
224454,"63","Lacazette A.","yellow card",""
224454,"74","","yellow card","Winks H."
224454,"78","","yellow card","Sanchez D."
224454,"87","Sokratis","yellow card",""
224454,"90+2","Xhaka G.","yellow card",""
224458,"38","","yellow card","Vinagre R."
224458,"44","","yellow card","Jimenez R."
224458,"49","","yellow card","Boly W."
224458,"58","","yellow card","Bennett R."
224458,"63","Delph F.","yellow card",""
224458,"90+4","","yellow card","Neto P."
224458,"90+5","","red card","Boly W."
228801,"36","Romao J.","yellow card",""
228801,"40","","yellow card","Yazici Y."
228801,"52","","red card","Yazici Y."
228801,"78","Doumbia M.","yellow card",""
228801,"87","Chavalerin X.","yellow card",""
228802,"28","","yellow card","Burner P."
228802,"49","","yellow card","Srarfi B."
228802,"81","Camavinga E.","yellow card",""
228802,"85","","yellow card","Lees Melou P."
228802,"88","Traore H.","yellow card",""
228803,"13","Simakan M.","yellow card",""
228803,"31","","yellow card","Silva Ad."
228803,"37","","yellow card","Maripan G."
228803,"67","Thomasson A.","yellow card",""
228803,"69","Mitrovic S.","yellow card",""
228803,"82","","yellow card","Martins G."
228803,"90+4","Da Costa J.","yellow card",""
228805,"14","","yellow card","Moukoudi H."
228805,"60","Sanson M.","yellow card",""
228805,"66","Amavi J.","yellow card",""
228805,"73","","yellow card","Perrin L."
228805,"87","Lopez M.","yellow card",""
228805,"88","Khaoui S.","yellow card",""
228805,"90+1","Strootman K.","yellow card",""
243171,"24","","yellow card","Ayhan K."
243171,"26","Kamada D.","yellow card",""
243171,"45+2","","yellow card","Giesselmann N."
243171,"49","","yellow card","Hoffmann A."
243171,"51","Kohr D.","yellow card",""
243171,"64","","yellow card","Bodzek A."
243175,"23","","yellow card","Lichtsteiner S."
243175,"26","","yellow card","Vargas R."
243175,"34","","red card","Lichtsteiner S."
243175,"90","","yellow card","Niederlechner F."
243175,"90+2","Pavlenka J.","yellow card",""
261924,"53","","yellow card","Junior L."
261925,"4","","yellow card","Inui T."
261925,"15","","yellow card","Orellana F."
261925,"69","","yellow card","Dmitrovic M."
261926,"2","Corchia S.","yellow card",""
261926,"31","","yellow card","Herrera Y."
261926,"40","Naldo","yellow card",""
261926,"80","","yellow card","Montoro A."
261926,"84","","yellow card","Fernandez C."
261927,"52","Quintilla X.","yellow card",""
261927,"77","","yellow card","Mendy F."
261927,"90","","yellow card","Casemiro"
261927,"90+2","","yellow card","Bale G."
261927,"90+4","","red card","Bale G."
271111,"8","","yellow card","Sosa J."
271111,"40","Dirar N.","yellow card",""
271111,"75","","yellow card","Nwakaeme A."
271111,"80","","yellow card","Cakir U."
271112,"16","","yellow card","Crivelli E."
271112,"42","Baiano Fabricio","yellow card",""
271112,"45+1","","yellow card","Turan A."
271112,"45+4","Ozdemir B. A.","yellow card",""
271112,"78","Dikmen S.","yellow card",""
271112,"82","Toure Z.","yellow card",""
271112,"88","Pehlivan H.","yellow card",""
271117,"8","Cofie I.","yellow card",""
271117,"30","","yellow card","Ceylan O."
271117,"57","Appidangoye A.","yellow card",""
271117,"61","Kilinc E.","yellow card",""
271117,"70","","yellow card","Guvenc G."
271117,"76","","yellow card","Twumasi P."
271117,"90+3","","yellow card","Ozer K."
271118,"9","Aytac S.","yellow card",""
271118,"41","Ozdemir O.","yellow card",""
271118,"73","Chaalali G.","yellow card",""
271118,"73","","yellow card","Siopis M."
271118,"76","","yellow card","N'Sakala F."
276267,"30","Sarikurt S.","yellow card",""
276267,"37","","yellow card","Dialiba B."
276267,"73","Guler S.","yellow card",""
276267,"74","","yellow card","Tut H."
276267,"85","","yellow card","Akaydin S."
276271,"78","","yellow card","Keskin R."
276271,"80","","yellow card","Dursun S."
276271,"87","Gural E.","yellow card",""
276271,"87","","yellow card","Koz C."
276272,"6","","yellow card","Aabid R."
276272,"14","Del Valle Y.","yellow card",""
276272,"43","","yellow card","Karaduman S."
276272,"85","","yellow card","Ilgaz S."
276272,"87","Yilmaz B.","yellow card",""
276272,"90+2","Ozcan O.","yellow card",""
276272,"90+4","Ozek A.","yellow card",""
276272,"90+5","Bayir M.","yellow card",""
276273,"25","Emeghara I.","yellow card",""
276273,"28","","yellow card","Dogan M."
276273,"31","Morkaya A.","yellow card",""
276273,"37","","yellow card","Cecenoglu M."
276273,"53","","yellow card","Calis T."
276273,"90+4","Civelek R.","yellow card",""
276273,"90+4","","yellow card","Koc A."
278711,"21","","yellow card","Berenguer A."
278711,"65","Hateboer H.","yellow card",""
278711,"76","De Roon M.","yellow card",""
278711,"90+3","","yellow card","Laxalt D."
278713,"21","","yellow card","Brozovic M."
278713,"45","","yellow card","Asamoah K."
278713,"60","Nainggolan R.","yellow card",""
278713,"68","Ceppitelli L.","yellow card",""
278713,"71","Pisacane F.","yellow card",""
278713,"76","Ionita A.","yellow card",""
278713,"86","","yellow card","Ranocchia A."
278713,"88","Nandez N.","yellow card",""
278714,"16","Romero C.","yellow card",""
278714,"45","Criscito D.","yellow card",""
278716,"25","Luiz Felipe","yellow card",""
278716,"31","","yellow card","Zaniolo N."
278716,"55","Immobile C.","yellow card",""
278716,"63","Radu S.","yellow card",""
278716,"70","","yellow card","Florenzi A."
278716,"76","Acerbi F.","yellow card",""
278716,"84","","yellow card","Santon D."
278717,"3","","yellow card","Kumbulla M."
278717,"22","Rossettini L.","yellow card",""
278717,"65","","yellow card","Gunter K."
278717,"67","","yellow card","Verre V."
278717,"85","Majer Z.","yellow card",""
278718,"11","","yellow card","Colley O."
278718,"16","Duncan A.","yellow card",""
278718,"45+1","","red card","Vieira R."
278718,"64","","yellow card","Quagliarella F."
278718,"87","","yellow card","Caprari G."
278719,"6","","yellow card","Grassi A."
278719,"81","","yellow card","Barilla A."
278719,"86","","yellow card","Hernani"
278719,"90+3","Teodorczyk L.","yellow card",""
227528,"18","Keogh R.","yellow card",""
227528,"40","","yellow card","Peltier L."
227528,"88","Lawrence T.","yellow card",""
227528,"90+7","","yellow card","Flint A."
228806,"3","Diabate F.","yellow card",""
228806,"74","","yellow card","Reine-Adelaide J."
228806,"85","Monconduit T.","yellow card",""
228806,"88","Aleesami H.","yellow card",""
228806,"90+3","","yellow card","Tousart L."
228810,"36","Osimhen V.","yellow card",""
228810,"67","","yellow card","Thomas R."
228810,"90+4","","yellow card","Thioub S."
243179,"33","","yellow card","Weghorst W."
243179,"40","","yellow card","Knoche R."
261934,"1","Rodriguez D.","yellow card",""
261934,"30","","yellow card","Garcia D."
261934,"43","","yellow card","Martinez I."
261934,"46","","yellow card","Lopez U."
261934,"65","Baba Rahman","yellow card",""
261934,"76","Prats A.","yellow card",""
261934,"90+7","Sevilla S.","yellow card",""
271124,"26","","yellow card","Hajradinovic H."
271124,"35","Marcao","yellow card",""
271124,"72","","yellow card","Ben Yousseff S."
271124,"78","","yellow card","Quaresma R."
271124,"87","Bayram O.","yellow card",""
276278,"14","","yellow card","Fernandes V."
276278,"32","","yellow card","Tekdal T."
276278,"45+2","","yellow card","Goksu S."
276278,"47","Mrsic A.","yellow card",""
276278,"61","Capar O.","yellow card",""
276278,"66","","red card","Goksu S."
276278,"77","Alkan O.","yellow card",""
276278,"80","","yellow card","Altintas E."
276278,"87","Vukovic A.","yellow card",""
276278,"88","Guncu S.","yellow card",""
276278,"90+2","Malle A.","yellow card",""
224466,"27","","yellow card","Lennon A."
224466,"83","","yellow card","Westwood A."
224468,"75","","yellow card","Maddison J."
224468,"84","James D.","yellow card",""
224468,"90+5","","yellow card","Chilwell B."
224469,"45+2","Byram S.","yellow card",""
224469,"64","McLean K.","yellow card",""
224469,"69","","yellow card","Silva B."
224469,"87","Cantwell T.","yellow card",""
224470,"51","","yellow card","Vestergaard J."
224470,"65","Fleck J.","yellow card",""
224470,"85","Sharp B.","red card",""
224471,"45+2","Winks H.","yellow card",""
224471,"50","Rose D.","yellow card",""
224471,"53","Vertonghen J.","yellow card",""
224471,"60","Eriksen C.","yellow card",""
224471,"61","","yellow card","Ayew J."
224471,"89","","yellow card","Ward J."
224471,"90+1","","yellow card","Milivojevic L."
224473,"62","","yellow card","Abraham T."
224473,"64","","yellow card","Christensen A."
224473,"79","Saiss R.","yellow card",""
227526,"56","","yellow card","Cooper J."
227527,"35","Pearce J.","yellow card",""
227527,"82","","yellow card","Davis D."
227527,"90","","yellow card","Dean H."
227527,"90+7","","yellow card","Alvaro"
227529,"41","Sessegnon S.","yellow card",""
227529,"56","","yellow card","Furlong D."
227529,"90+4","Odoi D.","yellow card",""
227531,"19","","yellow card","Byrne N."
227531,"23","","yellow card","Morsy S."
227531,"62","","yellow card","Dunkley C."
227531,"64","Grosicki K.","yellow card",""
227531,"69","","yellow card","Mulgrew C."
227531,"83","","yellow card","Garner J."
227531,"90+3","","yellow card","Robinson A."
227531,"90+4","Elder C.","yellow card",""
227532,"27","","yellow card","McIntyre T."
227532,"44","","yellow card","Boye L."
227532,"59","","yellow card","Morrison M."
227533,"60","Fisher D.","yellow card",""
227533,"78","Johnson D.","yellow card",""
227533,"78","","yellow card","Norgaard C."
227534,"47","Kane T.","yellow card",""
227534,"65","","yellow card","Shinnie A."
227534,"90+2","Hall G.","yellow card",""
227535,"12","Allen J.","red card",""
227535,"60","","yellow card","Brownhill J."
227535,"71","","yellow card","Diedhiou F."
227535,"79","","yellow card","Rowe T."
227535,"80","Ndiaye B.","yellow card",""
227535,"90+3","Etebo O.","yellow card",""
227536,"64","","yellow card","Sow S."
227536,"70","Roberts C.","yellow card",""
227536,"90+4","van der Hoorn M.","yellow card",""
228807,"59","De Preville N.","yellow card",""
228807,"60","","yellow card","N'Doram K."
228807,"67","Kamano F.","yellow card",""
228807,"82","","yellow card","Maiga D."
228808,"21","","yellow card","Da Silva D."
228808,"50","Autret M.","yellow card",""
228808,"90+1","Court Y.","yellow card",""
228808,"90+2","","yellow card","Martin J."
228809,"35","Mendyl H.","yellow card",""
228809,"44","Pereira M.","yellow card",""
228809,"78","Aguerd N.","yellow card",""
228809,"87","","yellow card","Miguel F."
228812,"21","","yellow card","Atal Y."
228812,"39","Mendes P.","yellow card",""
228812,"42","","yellow card","Coly R."
228812,"57","Mollet F.","yellow card",""
228814,"45","","yellow card","Bellegarde J."
228814,"45+3","Kurzawa L.","yellow card",""
228814,"71","","yellow card","Ajorque L."
228814,"90+4","Verratti M.","yellow card",""
243177,"39","","yellow card","Hinteregger M."
243177,"80","Koubek T.","yellow card",""
243177,"90+2","Hahn A.","yellow card",""
243178,"35","","yellow card","Amiri N."
243178,"52","","yellow card","Wendell"
243178,"85","","yellow card","Havertz K."
243180,"20","Hector J.","yellow card",""
243180,"26","","yellow card","Kramer Ch."
243180,"86","","yellow card","Elvedi N."
243180,"89","Risse M.","yellow card",""
243182,"33","St. Juste J.","yellow card",""
243182,"37","","yellow card","Skjelbred P."
243182,"75","","yellow card","Stark N."
243182,"89","Kunde Malong P.","yellow card",""
243184,"26","Halstenberg M.","yellow card",""
243184,"26","","yellow card","Lewandowski R."
243184,"57","","yellow card","Boateng J."
243184,"78","Nkunku C.","yellow card",""
243184,"80","Laimer K.","yellow card",""
243184,"90+2","Sabitzer M.","yellow card",""
243185,"19","","yellow card","Fullkrug N."
243185,"54","Trimmel C.","yellow card",""
243185,"76","","yellow card","Sahin N."
243185,"80","Subotic N.","yellow card",""
243185,"83","","yellow card","Bittencourt L."
243185,"89","Subotic N.","red card",""
243185,"90+1","","red card","Sahin N."
261929,"31","","yellow card","Rodrigo"
261929,"53","Alba J.","yellow card",""
261929,"69","","yellow card","Lee Kangin"
261929,"78","","yellow card","Gomez M."
261929,"84","","yellow card","Cheryshev D."
261933,"81","Perez R.","yellow card",""
261933,"84","Mesa R.","yellow card",""
261935,"28","Casemiro","yellow card",""
261935,"40","Lucas","yellow card",""
261935,"80","","yellow card","Vezo R."
261935,"90","","yellow card","Clerc C."
261936,"45","Zubeldia I.","yellow card",""
261936,"51","","yellow card","Trippier K."
261936,"60","","yellow card","Llorente M."
261936,"69","","yellow card","Costa D."
271121,"36","Akyol U.","yellow card",""
271121,"43","Sangare N.","yellow card",""
271121,"47","","yellow card","Dja Djedje B."
271121,"60","Ozkan S.","yellow card",""
271122,"21","Tekdemir M.","yellow card",""
271122,"42","","yellow card","Kilinc E."
271122,"62","Ba D.","yellow card",""
271122,"88","","yellow card","Ciftci U."
271125,"6","","red card","Vida D."
271125,"20","Diarra S.","yellow card",""
271125,"47","","yellow card","Ruiz V."
271125,"54","","yellow card","Ljajic A."
271125,"54","Guvenc G.","yellow card",""
271125,"75","","red card","Elneny M."
271125,"75","Kayode O.","red card",""
271125,"88","","yellow card","Erkin C."
271125,"90","Demir M.","yellow card",""
271125,"90+4","Ceylan O.","yellow card",""
271125,"90+6","","yellow card","Boyd T."
276277,"16","","yellow card","Akdari E."
276277,"34","Asliyuksek E.","yellow card",""
276277,"37","Ulgun O.","yellow card",""
276277,"41","","yellow card","Issah K."
276277,"75","","red card","Issah K."
276277,"90+2","","yellow card","Kilicarslan E."
276277,"90+2","Ozan Y.","yellow card",""
276279,"16","","yellow card","Cansev G."
276279,"42","","yellow card","Tavares H."
276279,"45+2","Konuk I.","yellow card",""
276279,"84","Kurt U.","yellow card",""
276283,"35","Utlu U.","yellow card",""
276283,"89","","yellow card","Gultekin E."
276283,"90","Mendy T.","yellow card",""
276283,"90+2","Aydin B.","yellow card",""
276283,"90+7","Kuzey A.","yellow card",""
278722,"10","Caceres M.","yellow card",""
278722,"14","","yellow card","Pjanic M."
278722,"37","Chiesa F.","yellow card",""
278722,"46","","yellow card","de Ligt M."
278722,"77","Castrovilli G.","yellow card",""
278722,"82","","yellow card","Bentancur R."
278724,"29","Barella N.","yellow card",""
278724,"35","","red card","De Paul R."
278724,"36","","yellow card","Becao R."
278724,"78","Candreva A.","yellow card",""
278725,"7","Maksimovic N.","yellow card",""
278725,"26","","yellow card","Ferrari A."
278725,"37","Ruiz F.","yellow card",""
278725,"41","","yellow card","Caprari G."
224465,"40","","yellow card","Delph F."
224465,"58","","yellow card","Digne L."
224465,"66","","yellow card","Richarlison"
224465,"90+5","","yellow card","Schneiderlin M."
224472,"43","","yellow card","Kolasinac S."
224472,"45+2","Holebas J.","yellow card",""
224472,"45+2","","yellow card","Guendouzi M."
224472,"56","Kiko","yellow card",""
224472,"76","","yellow card","Leno B."
224472,"90+1","Capoue E.","yellow card",""
227525,"39","Sibbick T.","yellow card",""
227530,"55","","yellow card","Hutchinson S."
227530,"63","Chalobah T.","yellow card",""
227530,"68","Hadergjonaj F.","yellow card",""
227530,"70","","yellow card","Borner J."
228811,"15","","yellow card","Kamara B."
228811,"36","Ballo Toure F.","yellow card",""
228811,"42","Aguilar R.","yellow card",""
228811,"62","","yellow card","Alvaro"
228811,"90+1","Keita B.","yellow card",""
228811,"90+1","","yellow card","Benedetto D."
228813,"47","Pallois N.","yellow card",""
228813,"67","","yellow card","Kamara H."
228813,"78","","yellow card","Romao J."
228813,"86","","yellow card","Chavalerin X."
228815,"37","Perrin L.","yellow card",""
228815,"79","Moukoudi H.","yellow card",""
228815,"90+1","Youssouf Z.","yellow card",""
243181,"8","","yellow card","Hofler N."
243181,"47","","yellow card","Koch R."
243183,"38","","yellow card","Kenny J."
243183,"41","Michel S.","yellow card",""
243183,"73","Gjasula K.","yellow card",""
261928,"47","Burke O.","yellow card",""
261928,"58","","yellow card","Carrico D."
261928,"75","","yellow card","Reguilon S."
261928,"77","Duarte R.","yellow card",""
261928,"90","","yellow card","Gudelj N."
261928,"90+1","Sainz B.","yellow card",""
261928,"90+2","Wakaso M.","yellow card",""
261928,"90+2","Laguardia V.","yellow card",""
261928,"90+2","","yellow card","Ocampos L."
261928,"90+2","","yellow card","Diego Carlos"
261930,"9","Mandi A.","yellow card",""
261930,"13","Barragan A.","yellow card",""
261930,"25","Carvalho W.","red card",""
261930,"36","","yellow card","Jason"
261930,"50","","yellow card","Nyom A."
261930,"52","","yellow card","Arambarri M."
261930,"53","Fekir N.","yellow card",""
261930,"74","","yellow card","Suarez D."
261930,"78","","yellow card","Dakonam D."
261930,"85","","yellow card","Cucu"
261930,"90+4","Loren","red card",""
261931,"11","Saenz J.","red card",""
261931,"19","","yellow card","Sanchez G."
261931,"29","Beltran F.","red card",""
261931,"39","Mina S.","yellow card",""
261931,"44","","yellow card","Diaz V."
261931,"45","Suarez D.","yellow card",""
261931,"62","Mallo H.","yellow card",""
261931,"74","Araujo N.","yellow card",""
261932,"25","Cote","yellow card",""
261932,"48","","yellow card","Naldo"
261932,"61","","yellow card","Roca M."
261932,"69","E. Exposito","yellow card",""
261932,"90+1","","red card","Naldo"
261932,"90+6","","yellow card","Giner Pedrosa A."
261937,"77","","yellow card","Merida F."
271120,"25","","yellow card","Donald M."
271120,"29","Kulusic A.","yellow card",""
271120,"45+1","Kitsiou S.","yellow card",""
271120,"51","","yellow card","Chaalali G."
271120,"71","","yellow card","Acquah A."
271120,"76","Kitsiou S.","red card",""
271120,"90","Pinto T.","yellow card",""
271123,"19","Sackey I.","yellow card",""
271123,"33","Bergdich Z.","yellow card",""
271123,"41","","yellow card","Turan A."
271123,"72","Rodallega H.","yellow card",""
271123,"73","Murawski R.","yellow card",""
271123,"80","","yellow card","Milosevic D."
271126,"25","","yellow card","Akbunar H."
271126,"45+2","","yellow card","Mossoro M."
271126,"53","Attamah J.","yellow card",""
271126,"84","","yellow card","Ozturk A."
271126,"90+2","Boldrin F.","yellow card",""
271126,"90+3","","yellow card","Emir B."
271126,"90+5","Melnjak D.","yellow card",""
271127,"30","","yellow card","Polomat P."
271127,"45+1","","yellow card","Ozdemir B. A."
271127,"59","Novak F.","yellow card",""
271127,"63","Hosseini M.","yellow card",""
276276,"45+4","Kizilkaya V.","yellow card",""
276276,"52","Bingol S.","yellow card",""
276276,"53","","yellow card","Demirbag A."
276276,"58","Bingol S.","red card",""
276276,"77","","yellow card","Guler S."
276276,"87","Ozcal F.","yellow card",""
276276,"90+4","","yellow card","Altindag T."
276280,"66","","yellow card","Ayuk E."
276280,"77","Latovlevici I.","yellow card",""
276280,"77","Altiparmak B.","yellow card",""
276280,"90+1","","yellow card","Yigit M."
276282,"27","","yellow card","Ozcan O."
276282,"84","","yellow card","Ozek A."
276282,"90+4","","yellow card","Aygoren U."
276284,"35","","yellow card","Unlu T."
276284,"51","Sangare I.","yellow card",""
276284,"52","Guzel G.","yellow card",""
276284,"72","","red card","Unlu T."
276284,"77","","yellow card","Eser B."
276284,"90+5","Trtovac J.","yellow card",""
278720,"28","Pellegrini Lo.","yellow card",""
278720,"33","","yellow card","Obiang P."
278720,"82","","yellow card","Toljan J."
278721,"12","","yellow card","Bani M."
278721,"21","Dessena D.","yellow card",""
278721,"45+2","","yellow card","Denswil S."
278721,"48","Dessena D.","red card",""
278721,"67","","yellow card","Santander F."
278721,"69","","yellow card","Soriano R."
278721,"83","","yellow card","Medel G."
278721,"90+3","","yellow card","Skov Olsen A."
278723,"31","Romero C.","yellow card",""
278723,"44","","yellow card","Masiello A."
278723,"45+1","","yellow card","Ilicic J."
278723,"48","","yellow card","Hateboer H."
278723,"63","Zapata C.","yellow card",""
278723,"90+2","Pandev G.","yellow card",""
278726,"16","","yellow card","Ceppitelli L."
278726,"42","","yellow card","Joao Pedro"
278726,"56","","yellow card","Nandez N."
278726,"62","","yellow card","Pellegrini Lu."
278726,"86","","yellow card","Castro L."
278727,"16","Tomovic N.","yellow card",""
278727,"26","","yellow card","Patric"
278727,"51","Missiroli S.","yellow card",""
278727,"64","Strefezza G.","yellow card",""
278727,"79","","yellow card","Radu S."
278727,"85","Felipe","yellow card",""
278727,"89","","yellow card","Acerbi F."
278727,"90+6","Di Francesco F.","yellow card",""
278729,"21","Stepinski M.","red card",""
278729,"24","","yellow card","Piatek K."
278729,"35","","yellow card","Paqueta L."
278729,"40","Veloso M.","yellow card",""
278729,"65","Gunter K.","yellow card",""
278729,"74","Amrabat S.","yellow card",""
278729,"85","Silvestri M.","yellow card",""
278729,"86","","yellow card","Rebic A."
278729,"90+5","","red card","Calabria D."
224464,"23","","yellow card","Masuaku A."
224464,"28","Grealish J.","yellow card",""
224464,"29","","yellow card","Noble M."
224464,"67","","red card","Masuaku A."
224464,"77","Mings T.","yellow card",""
271119,"22","Gulselam C.","yellow card",""
271119,"65","","yellow card","Dirar N."
276281,"11","Gureler Y.","yellow card",""
276281,"20","Karaduman S.","yellow card",""
276281,"35","","yellow card","Emeghara I."
276281,"49","Barbosa H.","yellow card",""
276281,"77","Sonmez K.","yellow card",""
276281,"90","Sonmez K.","red card",""
276281,"90+2","Bokila J.","yellow card",""
278728,"15","","yellow card","Rossettini L."
278728,"18","","yellow card","Lucioni F."
278728,"40","Berenguer A.","yellow card",""
278728,"45","","yellow card","Farias D."
278728,"50","","yellow card","Lapadula G."
278728,"56","","yellow card","Tabanelli A."
278728,"88","","yellow card","Rispoli A."
224482,"20","","yellow card","Lerma J."
224482,"55","","yellow card","Wilson H."
224482,"64","","yellow card","Stacey J."
224482,"80","Romeu O.","yellow card",""
228824,"72","","yellow card","Louza I."
228824,"82","Kone L.","yellow card",""
228824,"83","Mitrovic S.","yellow card",""
228824,"88","","yellow card","Fabio"
243192,"47","McKennie W.","yellow card",""
243192,"65","","yellow card","Brosinski D."
261944,"4","","yellow card","Mandi A."
261944,"9","Oier","yellow card",""
261944,"24","","yellow card","Guardado A."
271131,"49","Biyogo Poko A.","red card",""
271131,"73","","yellow card","Miya F."
271131,"74","","yellow card","Hadziahmetovic A."
271131,"75","","yellow card","Anicic M."
271131,"90","Beto","yellow card",""
276288,"18","","yellow card","Eze E."
276288,"23","","yellow card","Roni"
276288,"23","Gultekin Y.","yellow card",""
276288,"68","Sehic I.","yellow card",""
276288,"81","","yellow card","Bagayoko M."
276288,"90+3","Rashad M.","yellow card",""
276288,"90+3","","yellow card","Diniz R."
276291,"31","","yellow card","Mrsic A."
276291,"44","","yellow card","Capar O."
276291,"89","Aytemur A.","yellow card",""
278733,"38","Joao Pedro","yellow card",""
278733,"74","","yellow card","Saponara R."
224475,"33","","yellow card","Amadou I."
224478,"16","","yellow card","Norwood O."
224478,"21","Bernard","yellow card",""
224478,"21","","yellow card","Baldock G."
224478,"21","","yellow card","Henderson D."
224479,"19","","yellow card","Sissoko M."
224479,"71","","yellow card","Wanyama V."
224479,"83","Gray D.","yellow card",""
224480,"19","Silva B.","yellow card",""
224480,"59","","yellow card","Deulofeu G."
224480,"59","","yellow card","Kiko"
224480,"81","Angelino","yellow card",""
224481,"44","Manquillo J.","yellow card",""
224481,"79","Atsu Ch.","yellow card",""
224481,"88","","yellow card","Dunk L."
227538,"22","","yellow card","Gregory L."
227538,"79","Benrahma S.","yellow card",""
227538,"82","","yellow card","McClean J."
227539,"15","Moore T.","yellow card",""
227539,"33","","yellow card","Grimes M."
227539,"90","","red card","Bidwell J."
227540,"77","","yellow card","Johnson M."
227540,"79","","yellow card","Ayala D."
227540,"88","Ralls J.","yellow card",""
227541,"45","","yellow card","Jozefzoon F."
227541,"64","","yellow card","Holmes D."
227541,"76","","yellow card","Martin C."
227541,"87","","yellow card","Huddlestone T."
227542,"88","","yellow card","Grosicki K."
227542,"89","","yellow card","Honeyman G."
227543,"33","","yellow card","Cameron G."
227543,"47","Thompson B.","yellow card",""
227543,"51","","yellow card","Hugill J."
227543,"73","","yellow card","Wells N."
227543,"85","Hutchinson S.","yellow card",""
227544,"24","Cash M.","yellow card",""
227544,"29","","yellow card","Williams J."
227544,"52","","yellow card","Halme A."
227544,"90+1","","yellow card","Chaplin C."
227544,"90+1","Samba B.","yellow card",""
227545,"32","Yiadom A.","yellow card",""
227545,"37","Morrison M.","yellow card",""
227545,"79","","yellow card","Cunningham G."
227545,"90+3","","yellow card","Bennett E."
227546,"90","Hutchinson S.","yellow card",""
227546,"90","","yellow card","Bettinelli M."
227546,"90+2","Borner J.","yellow card",""
227548,"45+1","Morsy S.","yellow card",""
227548,"56","","yellow card","Oshilaja A."
228817,"23","","yellow card","Castelletto J."
228817,"37","","yellow card","Belkebla H."
228817,"41","Jovanovic V.","yellow card",""
228817,"46","Adli Y.","yellow card",""
228817,"61","","yellow card","Bain D."
228817,"71","Otavio","yellow card",""
228817,"84","Mexer E.","yellow card",""
228818,"19","Amavi J.","yellow card",""
228818,"22","","yellow card","Souquet A."
228818,"44","","yellow card","Oyongo A."
228818,"59","","yellow card","Mendes P."
228818,"66","Strootman K.","yellow card",""
228818,"90+1","Kamara B.","red card",""
228818,"90+1","","red card","Ferri J."
228818,"90+2","Payet D.","yellow card",""
228818,"90+3","Payet D.","red card",""
228819,"87","","yellow card","Guirassy S."
228819,"90","Sunzu S.","yellow card",""
228820,"44","","yellow card","Aguerd N."
228820,"61","Atal Y.","yellow card",""
228820,"73","Sarr M.","yellow card",""
